"site_no","sample_dt","sample_tm","site_name","Water_temp_C","Secchi_depth_m","Sampling_depth_m","Total_phosphorus_mgL","Filtered_phosphorus_mgL","Chlorophyll_a_ugL","Filtered_nitrogen_mgL","Total_nitrogen_mgL","Salinity_gL","Density","Salinity_pct"
"410422112200001",2006-09-27,"11:00","GB4",17.2,2.4,0.2,0.06,0.17,3.2,3.94,4.4,NA,NA,NA
"410422112200001",2006-09-27,"11:20","GB4",16.5,2.5,2.2,0.22,0.16,1.9,3.9,4.4,NA,NA,NA
"410422112200001",2006-11-03,"12:30","GB4",9.1,0.8,0.2,0.1,0.1,23.2,3.6,4.27,NA,NA,NA
"410422112200001",2006-11-20,"13:45","GB4",NA,0.6,2.5,0.18,0.12,NA,3.55,4.75,NA,NA,NA
"410422112200001",2006-11-20,"14:00","GB4",NA,0.6,0.2,0.2,0.15,21.1,3.53,3.88,NA,NA,NA
"410422112200001",2006-12-06,"14:15","GB4",4.8,0.65,2.5,0.19,0.13,NA,3.46,4.02,NA,NA,NA
"410422112200001",2006-12-06,"14:20","GB4",3.5,0.65,0.2,0.13,0.08,26.5,3.23,4.44,NA,NA,NA
"410422112200001",2007-03-19,"14:45","GB4",12.6,0.5,0.2,0.1,0.1,31.3,3.27,4.12,NA,NA,NA
"410422112200001",2007-03-19,"15:00","GB4",4.4,0.5,3,0.06,0.1,NA,3.31,4.33,NA,NA,NA
"410422112200001",2007-05-02,"10:00","GB4",18.3,0.65,0.2,0.08,0.11,12.1,3.35,3.79,NA,NA,NA
"410422112200001",2007-05-02,"10:10","GB4",16.6,0.65,2.8,0.08,0.08,NA,3.33,3.98,NA,NA,NA
"410422112200001",2007-05-02,"10:30","GB4",18.3,0.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2007-05-31,"14:35","GB4",20,3,0.2,0.14,0.09,0.8,3.66,3.83,NA,NA,NA
"410422112200001",2007-05-31,"15:00","GB4",19.4,NA,2.8,0.09,0.11,NA,3.5,3.59,NA,NA,NA
"410422112200001",2007-06-28,"16:00","GB4",27,1.6,0.2,0.12,0.18,7,3.53,3.84,NA,NA,NA
"410422112200001",2007-06-28,"16:15","GB4",24.2,1.6,3,0.11,0.15,NA,3.74,4.16,NA,NA,NA
"410422112200001",2007-06-28,"16:40","GB4",27,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2007-07-24,"12:35","GB4",27.8,1.6,0.2,0.22,0.08,NA,3.85,4.09,NA,NA,NA
"410422112200001",2007-07-24,"12:45","GB4",27.6,NA,2.5,0.19,0.2,NA,3.94,3.98,NA,NA,NA
"410422112200001",2007-07-24,"13:00","GB4",27.8,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2007-08-23,"12:25","GB4",24.8,2.3,0.2,0.23,0.13,NA,3.97,4.31,NA,NA,NA
"410422112200001",2007-08-23,"12:35","GB4",24.3,2.3,2.5,0.16,0.19,NA,4.08,4.41,NA,NA,NA
"410422112200001",2007-10-16,"12:50","GB4",14.7,2.1,0.2,0.21,0.17,NA,4.5,4.72,NA,NA,NA
"410422112200001",2007-10-16,"13:00","GB4",14.7,2.1,2,0.15,0.06,NA,4.2,4.66,NA,NA,NA
"410422112200001",2008-07-16,"14:30","GB4",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2008-09-07,"14:15","GB4",NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2008-10-22,"18:30","GB4",NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2008-12-04,"12:30","GB4",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410422112200001",2010-04-15,"11:15","GB4",10.7,NA,0.2,0.348,0.211,NA,3.26,4.07,NA,1.099,NA
"410422112200001",2010-05-19,"15:15","GB4",20.2,NA,0.2,0.3,0.185,NA,3.38,4.11,NA,NA,NA
"410422112200001",2010-06-24,"11:22","GB4",22,NA,0.2,0.326,0.244,NA,3.49,3.75,NA,1.096,NA
"410422112200001",2010-07-15,"15:10","GB4",26,NA,0.2,0.268,0.183,NA,3.78,4.24,NA,1.068,NA
"410422112200001",2010-08-12,"12:30","GB4",23.6,NA,0.2,0.335,0.298,NA,4.04,4.33,NA,1.108,NA
"410422112200001",2010-09-15,"10:50","GB4",18.7,NA,0.2,0.33,0.229,NA,3.83,4.69,NA,1.111,NA
"410422112200001",2010-10-13,"12:00","GB4",14.6,NA,0.2,0.332,0.306,NA,4.3,4.58,NA,1.11,NA
"410422112200001",2010-12-21,"10:10","GB4",3,NA,0.5,0.383,0.245,NA,3.5,4.51,NA,1.107,NA
"410422112200001",2011-02-10,"10:50","GB4",1,NA,0.5,0.352,0.234,NA,4.38,4.28,NA,1.104,NA
"410422112200001",2011-03-09,"10:45","GB4",7.1,NA,0.5,0.317,0.231,NA,3.38,4.48,NA,1.099,NA
"410422112200001",2011-05-05,"14:00","GB4",12.5,NA,0.5,0.299,0.205,NA,3.29,3.72,117,1.09,10.7339449541284
"410422112200001",2011-06-15,"11:10","GB4",19.5,NA,0.5,0.252,0.221,NA,3,2.76,NA,NA,NA
"410422112200001",2011-07-20,"12:19","GB4",24.5,NA,0.5,0.219,0.177,NA,2.67,2.83,103,1.076,9.5724907063197
"410422112200001",2011-07-29,"14:20","GB4",27.5,NA,0.2,0.252,0.259,1.08,2.95,2.67,99,NA,NA
"410422112200001",2011-07-29,"15:05","GB4",25.5,NA,3,0.253,0.22,1.19,2.7,2.84,103,NA,NA
"410422112200001",2011-09-19,"09:41","GB4",20.7,NA,0.5,0.219,0.162,NA,2.79,2.96,105,1.077,9.74930362116992
"410422112200001",2011-10-12,"10:29","GB4",13.8,NA,0.5,0.233,0.182,NA,3.05,3.2,93,NA,NA
"410422112200001",2011-10-27,"15:00","GB4",11,NA,0.2,0.233,0.209,0.83,2.82,3.22,103,1.076,9.5724907063197
"410422112200001",2011-10-27,"15:30","GB4",12.5,NA,2.7,0.226,0.199,0.97,3.14,3.22,108,1.08,10
"410422112200001",2011-11-16,"10:30","GB4",6.9,NA,0.5,0.21,0.135,NA,2.58,3.2,97,1.073,9.04007455731594
"410422112200001",2012-01-12,"10:23","GB4",-0.3,NA,0.5,0.252,0.149,NA,1.84,2.22,95,1.072,8.86194029850746
"410422112200001",2012-02-09,"09:50","GB4",2.4,NA,0.5,0.238,0.16,NA,2.15,2.34,96,1.07,8.97196261682243
"410422112200001",2012-03-20,"10:01","GB4",5.8,NA,0.5,0.239,0.14,NA,2.36,2.83,95,1.069,8.88681010289991
"410422112200001",2012-04-10,"10:15","GB4",11.1,NA,0.5,0.22,0.144,NA,2.37,2.64,95,1.072,8.86194029850746
"410422112200001",2012-05-29,"10:20","GB4",15.1,NA,0.5,0.192,0.148,NA,2.59,2.65,97,1.071,9.05695611577965
"410422112200001",2012-06-12,"14:00","GB4",20.4,NA,0.2,0.213,0.183,1.53,2.81,2.68,102,1.077,9.47075208913649
"410422112200001",2012-06-12,"15:00","GB4",NA,NA,2.7,0.247,0.048,0.09,2.88,2.75,104,1.077,9.65645311049211
"410422112200001",2012-06-27,"16:49","GB4",23.6,NA,0.2,0.209,0.2,NA,2.75,2.74,NA,NA,NA
"410422112200001",2012-07-26,"09:15","GB4",26.3,NA,0.5,0.229,0.201,NA,3.12,2.88,NA,NA,NA
"410422112200001",2012-08-15,"10:00","GB4",26.2,NA,0.5,0.203,0.155,NA,3.04,3.18,NA,NA,NA
"410422112200001",2012-09-18,"14:00","GB4",20.8,NA,0.5,0.215,0.162,NA,3.79,3.42,119,1.088,10.9375
"410422112200001",2012-10-18,"11:15","GB4",13,NA,0.5,0.228,0.171,NA,3.13,3.51,120,1.09,11.0091743119266
"410422112200001",2012-10-31,"10:15","GB4",12.1,NA,0.2,0.228,0.16,12.7,2.97,3.04,NA,NA,NA
"410422112200001",2012-10-31,"10:45","GB4",12.8,NA,2.4,0.215,0.17,6.39,2.95,2.98,NA,NA,NA
"410422112200001",2012-11-14,"09:45","GB4",NA,NA,0.5,0.254,0.176,NA,3.13,3.09,122,1.091,11.1824014665445
"410422112200001",2012-12-20,"10:51","GB4",2.6,NA,0.5,0.261,0.173,NA,3.2,4.11,121,1.09,11.1009174311927
"410422112200001",2013-02-21,"10:25","GB4",2.3,NA,0.5,0.239,0.159,NA,3.08,3.72,118,1.09,10.8256880733945
"410422112200001",2013-03-19,"10:32","GB4",6.6,NA,0.5,0.251,0.151,NA,2.72,3.63,109,1.082,10.0739371534196
"410422112200001",2013-04-18,"10:35","GB4",9,NA,0.5,0.234,0.158,NA,2.88,3.19,117,1.088,10.7536764705882
"410422112200001",2013-06-04,"10:45","GB4",19.7,NA,0.5,0.227,0.201,NA,3.15,3.18,119,1.088,10.9375
"410422112200001",2013-06-12,"12:30","GB4",24.2,NA,0.2,0.225,0.221,0.39,3.25,3.1,121,1.09,11.1009174311927
"410422112200001",2013-06-12,"12:45","GB4",23.7,NA,2.5,0.283,0.212,0.16,3.22,3.35,121,1.09,11.1009174311927
"410422112200001",2013-06-26,"10:02","GB4",22.1,NA,0.5,0.213,0.238,NA,3.17,3.28,125,1.1,11.3636363636364
"410422112200001",2013-07-17,"10:07","GB4",25.5,NA,0.5,0.233,0.182,NA,2.82,3.73,127,1.095,11.5981735159817
"410422112200001",2013-08-14,"10:00","GB4",24.2,NA,0.5,0.252,0.213,NA,3.62,3.41,133,1.1,12.0909090909091
"410422112200001",2013-09-19,"16:27","GB4",20,NA,0.5,0.271,0.194,NA,3.53,3.79,136,1.102,12.3411978221416
"410422112200001",2013-10-30,"16:30","GB4",10.9,NA,0.2,0.284,0.207,19.6,3.26,4.13,140,1.105,12.6696832579186
"410422112200001",2013-10-30,"17:00","GB4",10.8,NA,1.9,0.281,0.195,20.9,3.38,3.99,140,1.105,12.6696832579186
"410422112200001",2013-11-07,"11:45","GB4",8.5,NA,0.5,0.288,0.479,NA,3.36,4.12,141,1.108,12.7256317689531
"410422112200001",2013-12-23,"12:35","GB4",-0.4,NA,0.5,0.293,0.192,NA,2.58,2.87,139,1.106,12.5678119349005
"410422112200001",2014-01-16,"13:06","GB4",0.4,NA,0.5,0.303,0.178,NA,2.59,2.95,140,1.106,12.6582278481013
"410422112200001",2014-02-25,"10:17","GB4",8.8,NA,0.5,0.324,0.188,NA,3.33,4.37,132,1.099,12.0109190172884
"410422112200001",2014-04-03,"10:12","GB4",8.8,NA,0.5,0.314,0.16,NA,3.13,4.16,131,1.098,11.9307832422587
"410422112200001",2014-05-13,"10:42","GB4",12.7,NA,0.5,0.317,0.199,NA,3.48,4.67,133,1.099,12.1019108280255
"410422112200001",2014-06-12,"10:00","GB4",22.1,NA,0.5,0.288,0.276,NA,3.68,4.26,138,1.103,12.5113327289211
"410422112200001",2014-07-10,"10:30","GB4",24.7,NA,0.5,0.31,0.297,NA,4.39,4.2,140,1.105,12.6696832579186
"410422112200001",2014-08-28,"10:17","GB4",22.2,NA,0.5,0.323,0.229,NA,3.91,5.06,146,1.11,13.1531531531532
"410422112200001",2014-09-24,"12:35","GB4",22.4,NA,0.5,0.307,0.269,NA,4.16,4.49,148,1.111,13.3213321332133
"410422112200001",2014-10-29,"12:40","GB4",12.9,NA,0.5,0.347,0.391,NA,4.69,4.66,146,1.11,13.1531531531532
"410422112200001",2014-12-01,"14:00","GB4",4.4,NA,0.5,0.385,0.227,NA,4.06,5.31,146,1.11,13.1531531531532
"410422112200001",2014-12-16,"12:40","GB4",4.4,NA,0.5,0.368,0.225,NA,3.74,4.9,149,1.112,13.3992805755396
"410422112200001",2015-01-26,"13:53","GB4",1.6,NA,0.5,0.361,0.225,NA,3.93,4.59,143,1.108,12.9061371841155
"410422112200001",2015-03-04,"13:57","GB4",6.8,NA,0.5,0.348,0.221,NA,3.51,4.9,143,1.107,12.9177958446251
"410422112200001",2015-03-30,"14:00","GB4",12.2,NA,0.5,0.334,0.21,NA,3.58,4.5,142,1.106,12.8390596745027
"410422112200001",2015-04-22,"13:36","GB4",18.3,NA,0.5,0.358,0.215,NA,3.91,4.88,144,1.108,12.9963898916967
"410422112200001",2015-05-20,"13:36","GB4",18.9,NA,0.5,0.368,0.201,NA,4.17,4.89,141,1.106,12.748643761302
"410422112200001",2015-06-25,"13:15","GB4",26.9,NA,0.5,0.318,0.289,NA,4.53,4.63,143,1.107,12.9177958446251
"410422112200001",2015-07-06,"11:45","GB4",28.1,NA,0.2,0.34,0.31,0.32,4.7,4.98,145,1.109,13.0748422001803
"410422112200001",2015-07-06,"12:00","GB4",28,NA,1.8,0.344,0.309,0.86,4.45,4.74,145,1.109,13.0748422001803
"410422112200001",2015-07-29,"15:40","GB4",24.6,NA,0.5,0.335,0.262,NA,4.45,5.11,149,1.113,13.3872416891285
"410422112200001",2015-09-22,"10:50","GB4",18.8,NA,0.5,0.348,0.306,NA,4.91,5.52,150,1.112,13.4892086330935
"410422112200001",2015-10-15,"13:30","GB4",19,NA,0.5,0.338,0.27,29.6,4,4.42,154,1.116,13.7992831541219
"410422112200001",2015-10-15,"14:00","GB4",19,NA,1,0.368,0.268,30.7,3.93,4.52,154,1.116,13.7992831541219
"410422112200001",2015-10-28,"13:50","GB4",13.3,NA,0.5,0.353,0.283,NA,4.65,4.92,153,1.116,13.7096774193548
"410422112200001",2015-12-02,"10:45","GB4",0.5,NA,0.5,0.397,0.321,NA,4.49,5.17,155,1.117,13.876454789615
"410422112200001",2015-12-28,"11:25","GB4",-1.5,NA,0.5,0.45,0.353,NA,4.91,5.43,153,1.115,13.7219730941704
"410422112200001",2016-01-27,"14:34","GB4",1,NA,0.5,0.426,0.302,NA,4.71,5.66,152,1.114,13.6445242369838
"410422112200001",2016-03-01,"13:02","GB4",6.3,NA,0.5,0.4,0.228,NA,4.07,5.18,144,1.108,12.9963898916967
"410422112200001",2016-03-30,"12:30","GB4",7.9,NA,0.5,0.378,0.227,NA,3.63,4.24,139,1.104,12.5905797101449
"410422112200001",2016-04-21,"12:48","GB4",15.9,NA,0.5,0.339,0.2,NA,3.88,5.2,138,1.103,12.5113327289211
"410422112200001",2016-06-02,"13:10","GB4",21.2,NA,0.5,0.304,0.274,NA,4.06,3.93,137,1.102,12.431941923775
"410422112200001",2016-06-09,"13:30","GB4",24,2.01,0.2,0.323,0.29,0.16,4.04,9.56,139,1.103,12.6019945602901
"410422112200001",2016-06-09,"13:50","GB4",24.1,2.01,1.5,0.327,0.296,0.73,3.86,4.08,139,1.104,12.5905797101449
"410422112200001",2016-06-29,"12:10","GB4",25.3,NA,0.5,0.339,0.317,NA,4.23,3.92,142,1.105,12.8506787330317
"410422112200001",2016-07-27,"12:43","GB4",27.5,NA,0.5,0.308,0.231,NA,4.21,4.85,148,1.113,13.2973944294699
"410422112200001",2016-08-25,"13:42","GB4",22.3,NA,0.5,0.306,0.222,NA,4.37,5.19,153,1.115,13.7219730941704
"410422112200001",2016-09-28,"11:25","GB4",18.6,NA,0.5,0.366,0.235,NA,3.65,4.54,151.1,1.113,13.5759209344115
"410422112200001",2016-09-28,"11:30","GB4",18.9,NA,0.8,0.359,0.31,NA,4.16,4.73,154.3,1.116,13.826164874552
"410422112200001",2016-10-20,"12:10","GB4",12.1,NA,0.2,0.374,0.234,64.7,4.28,4.83,152,1.114,13.6445242369838
"410422112200001",2016-10-20,"12:30","GB4",12,NA,1,0.374,0.237,58.9,4.23,5.29,154,1.115,13.8116591928251
"410422112200001",2016-10-27,"13:06","GB4",14.5,NA,0.5,0.373,0.237,NA,4.2,4.94,155,1.117,13.876454789615
"410422112200001",2016-10-27,"13:19","GB4",14,NA,1.5,0.363,0.236,NA,4.27,4.72,155.1,1.117,13.8854073410922
"410422112200001",2016-12-20,"14:25","GB4",1.4,NA,0.5,0.39,0.232,NA,3.99,5.3,149,1.112,13.3992805755396
"410422112200001",2016-12-20,"14:35","GB4",0.7,NA,1.2,0.408,0.256,NA,4.15,4.88,149,1.112,13.3992805755396
"410422112200001",2017-02-02,"14:15","GB4",-0.2,NA,0.5,0.357,0.215,NA,4.11,4.92,142.1,1.107,12.836495031617
"410422112200001",2017-02-02,"14:25","GB4",-0.5,NA,1.2,0.352,0.209,NA,4.08,4.75,143.1,1.108,12.9151624548736
"410422112200001",2017-03-02,"11:25","GB4",3.8,NA,0.5,0.291,0.171,NA,3.19,4.21,116.7,1.087,10.7359705611776
"410422112200001",2017-03-02,"11:30","GB4",3.2,NA,1,0.306,0.17,NA,3.21,4.26,119,1.088,10.9375
"410422112200001",2017-04-03,"10:55","GB4",9.2,NA,0.5,0.297,0.164,NA,2.9,4.14,113.9,1.084,10.5073800738007
"410422112200001",2017-04-03,"11:05","GB4",8.2,NA,1.5,0.326,0.178,NA,3.01,4.46,120.8,1.09,11.0825688073394
"410422112200001",2017-05-03,"11:30","GB4",14.7,NA,0.5,0.2,0.175,NA,3.49,3.44,106.9,1.079,9.90732159406858
"410422112200001",2017-05-03,"11:40","GB4",13.6,NA,1.8,0.227,0.19,NA,3.38,3.44,112,1.083,10.3416435826408
"410422112200001",2017-05-30,"11:30","GB4",19.6,NA,0.5,0.243,0.213,NA,3.54,3.85,106,1.078,9.8330241187384
"410422112200001",2017-05-30,"11:40","GB4",18.3,NA,1.6,0.256,0.232,NA,3.71,3.97,111.8,1.083,10.3231763619575
"410422112200001",2017-06-23,"15:45","GB4",25.2,NA,0.2,0.304,0.151,23.9,3.19,3.7,105,1.077,9.74930362116992
"410422112200001",2017-06-23,"16:10","GB4",21,NA,2,0.254,0.21,2.71,3.35,4.03,112.1,1.083,10.3508771929825
"410422112200001",2017-06-27,"11:32","GB4",23.9,NA,0.5,0.214,0.181,NA,3.36,3.57,109.6,1.081,10.1387604070305
"410422112200001",2017-06-27,"11:33","GB4",23.6,NA,2,0.21,0.182,NA,3.42,3.7,109.6,1.081,10.1387604070305
"410422112200001",2017-07-31,"13:20","GB4",26,NA,0.5,0.25,0.221,NA,3.93,4.25,115.4,1.086,10.6261510128913
"410422112200001",2017-07-31,"13:35","GB4",26,NA,1.8,0.239,0.224,NA,3.88,3.99,115.6,1.086,10.6445672191529
"410422112200001",2017-08-29,"11:45","GB4",25.1,NA,0.5,0.278,0.198,NA,3.81,4.37,118.3,1.088,10.8731617647059
"410422112200001",2017-08-29,"11:46","GB4",25,NA,1.5,0.287,0.197,NA,3.71,4.2,118.5,1.088,10.8915441176471
"410422112200001",2017-09-28,"13:30","GB4",15.4,NA,0.2,0.263,0.232,2.08,4.02,3.91,120.7,1.09,11.0733944954128
"410422112200001",2017-09-28,"14:00","GB4",15.5,NA,1.3,0.262,0.228,2.41,3.93,3.91,122.6,1.091,11.237396883593
"410422112200001",2017-10-10,"13:39","GB4",12.2,NA,0.5,0.264,0.23,NA,3.83,3.97,123.1,1.092,11.2728937728938
"410422112200001",2017-10-10,"13:46","GB4",11.9,NA,1.5,0.26,0.234,NA,3.91,4.03,123.2,1.092,11.2820512820513
"410422112200001",2017-11-08,"13:07","GB4",8,NA,0.5,0.254,0.181,NA,3.78,4.16,123.1,1.092,11.2728937728938
"410422112200001",2017-11-08,"13:12","GB4",7.9,NA,1.4,0.251,0.186,NA,3.53,4.03,123.2,1.092,11.2820512820513
"410422112200001",2017-11-30,"12:52","GB4",7.2,NA,0.5,0.234,0.163,NA,3.38,3.91,120.5,1.09,11.0550458715596
"410422112200001",2017-11-30,"12:55","GB4",8.2,NA,1.9,0.29,0.196,NA,3.46,3.9,122.1,1.091,11.1915673693859
"410422112200001",2018-01-03,"14:16","GB4",1.6,NA,0.5,0.253,0.18,NA,3.93,4.27,118.5,1.088,10.8915441176471
"410422112200001",2018-01-03,"14:17","GB4",1.3,NA,1.3,0.256,0.179,NA,3.79,4.16,119.3,1.089,10.9550045913682
"410422112200001",2018-02-07,"12:41","GB4",5.4,NA,0.5,0.228,0.16,NA,3.07,3.13,110,1.081,10.1757631822387
"410422112200001",2018-02-07,"12:50","GB4",5.1,NA,1.5,0.233,0.16,NA,3.05,3.19,111.1,1.082,10.268022181146
"410422112200001",2018-02-28,"15:34","GB4",4,NA,0.5,0.24,0.186,NA,3.14,3.37,114.5,1.085,10.5529953917051
"410422112200001",2018-02-28,"15:35","GB4",2.4,NA,1.8,0.244,0.169,NA,2.94,3.43,114.5,1.085,10.5529953917051
"410422112200001",2018-04-03,"13:21","GB4",9.2,NA,0.5,0.248,0.161,NA,3.22,4.08,109.2,1.081,10.1017576318224
"410422112200001",2018-04-03,"13:32","GB4",9.1,NA,1.5,0.27,0.167,NA,3.43,4.55,112.1,1.083,10.3508771929825
"410422112200001",2018-05-01,"14:12","GB4",14,NA,0.5,NA,NA,NA,NA,NA,110.9,1.082,10.2495378927911
"410422112200001",2018-05-01,"14:13","GB4",13.5,NA,1.8,NA,NA,NA,NA,NA,111.3,1.082,10.2865064695009
"410637112270401",2011-07-28,"15:40","GB6",27.6,NA,0.2,0.235,0.226,1.41,2.99,2.64,103,NA,NA
"410637112270401",2011-07-28,"16:00","GB6",20.7,NA,7.5,0.804,0.62,35.9,5.01,5.52,122,NA,NA
"410637112270401",2011-10-28,"10:30","GB6",12.4,NA,0.2,0.237,0.184,2.34,3.05,3.22,107,1.079,9.91658943466173
"410637112270401",2011-10-28,"11:00","GB6",16.7,NA,8.3,1.03,0.84,31.5,8.15,8.79,156,1.119,13.941018766756
"410637112270401",2012-06-11,"15:30","GB6",21.3,NA,0.2,0.214,0.199,0.51,2.85,2.69,104,1.077,9.65645311049211
"410637112270401",2012-06-11,"16:00","GB6",17.7,NA,8.3,0.982,0.576,37.6,6.27,9.5,175,1.133,15.4457193292145
"410637112270401",2012-10-30,"10:30","GB6",12.6,NA,0.2,0.213,0.167,4.88,3.08,3.06,NA,NA,NA
"410637112270401",2012-10-30,"11:00","GB6",19,NA,7.8,1.01,0.701,29,6.99,6.17,NA,NA,NA
"410637112270401",2013-06-13,"12:15","GB6",23.1,NA,0.2,0.244,0.224,0.67,3.33,3.12,122,1.091,11.1824014665445
"410637112270401",2013-06-13,"12:30","GB6",14.9,NA,7.9,1.29,0.79,70.7,5.67,6.98,176,1.135,15.5066079295154
"410637112270401",2013-10-30,"14:30","GB6",12,NA,0.2,0.271,0.2,9.74,3.53,4.05,141,1.106,12.748643761302
"410637112270401",2013-10-30,"15:00","GB6",14,NA,7.3,1.81,0.943,43.3,6.83,10.8,175,1.133,15.4457193292145
"410637112270401",2015-06-26,"14:30","GB6",26.4,NA,0.2,0.328,0.315,0.48,4.87,4.79,143,1.107,12.9177958446251
"410637112270401",2015-06-26,"15:15","GB6",21.5,NA,7.1,0.338,0.316,0.38,4.86,4.98,143,1.107,12.9177958446251
"410637112270401",2015-10-14,"15:40","GB6",21.5,NA,0.5,0.333,0.28,11.8,4.16,4.43,156,1.118,13.953488372093
"410637112270401",2015-10-14,"16:00","GB6",19.2,NA,6.5,0.371,0.295,18.5,4.27,4.5,156,1.118,13.953488372093
"410637112270401",2016-06-08,"15:10","GB6",25.8,4.88,0.2,0.311,0.302,0.15,4.05,4.2,138,1.102,12.5226860254083
"410637112270401",2016-06-08,"15:30","GB6",17.4,4.88,7.1,0.375,0.329,2.4,4.14,4.51,142,1.106,12.8390596745027
"410637112270401",2016-10-19,"16:15","GB6",15.7,NA,0.2,0.359,0.245,33.9,4.47,4.85,155,1.117,13.876454789615
"410637112270401",2016-10-19,"16:45","GB6",14.3,NA,6.5,0.368,0.256,33.5,4.59,4.91,156,1.117,13.9659803043868
"410637112270401",2017-06-20,"13:45","GB6",26.1,NA,0.2,0.223,0.161,21.4,2.98,3.69,109.5,1.081,10.1295097132285
"410637112270401",2017-06-20,"14:00","GB6",17.7,NA,7.8,0.43,0.326,20.8,4.13,5.2,113.9,1.084,10.5073800738007
"410637112270401",2017-07-29,"14:15","GB6",26.6,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA
"410637112270401",2017-09-29,"15:45","GB6",17.9,NA,0.2,0.262,0.238,2.73,4.11,3.82,123.4,1.092,11.3003663003663
"410637112270401",2017-09-29,"16:15","GB6",16.2,NA,6.8,0.845,0.336,6.96,5.13,7.36,160.9,1.122,14.3404634581105
"410644112382601",1995-08-04,"14:45","GB5",25.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-08-04,"14:46","GB5",25.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-08-04,"14:47","GB5",25.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:15","GB5",19.5,NA,1,NA,0.18,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:16","GB5",19.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:17","GB5",19.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:18","GB5",19,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:19","GB5",19,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:20","GB5",19,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:21","GB5",18.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-09-27,"13:30","GB5",18.5,NA,8,NA,0.17,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:15","GB5",12,NA,1,NA,0.29,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:16","GB5",12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:17","GB5",12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:18","GB5",12,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:19","GB5",12,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:20","GB5",12,NA,8,NA,0.3,NA,NA,NA,NA,NA,NA
"410644112382601",1995-10-24,"12:21","GB5",10,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:25","GB5",8.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:26","GB5",8.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:27","GB5",9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:28","GB5",9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:29","GB5",9,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:30","GB5",8.5,NA,1,NA,0.3,NA,NA,NA,NA,NA,NA
"410644112382601",1995-11-22,"14:35","GB5",9,NA,8,NA,0.34,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"13:50","GB5",2.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"13:51","GB5",0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"13:52","GB5",0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"13:53","GB5",1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"14:10","GB5",2.5,NA,1,NA,0.26,NA,NA,NA,NA,NA,NA
"410644112382601",1996-02-09,"14:15","GB5",1,NA,8,NA,0.36,NA,NA,NA,NA,NA,NA
"410644112382601",1996-03-19,"13:35","GB5",9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"410644112382601",1996-03-19,"13:36","GB5",8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
